Input_file	Dataset	Complete	Single	Duplicated	Fragmented	Missing	n_markers	Scores_archaea_odb10	Scores_bacteria_odb10	Scores_eukaryota_odb10	Scaffold N50	Contigs N50	Percent gaps	Number of scaffolds
Escherichia_coli_2_474_04_S4_C3_GCA_000704725.LargeContigs.fna	enterobacterales_odb10	100.0	99.3	0.7	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	151499	151499	0.000%	93
Escherichia_coli_O79_H7_str__06_3501_GCA_000617365.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:6.2%,M:73.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	230877	161915	0.202%	106
Escherichia_coli_GCA_001285365.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	169200	169200	0.001%	111
Escherichia_coli_P0299483_3_GCA_000357125.LargeContigs.fna	enterobacterales_odb10	100.0	99.1	0.9	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	140478	140478	0.000%	130
Escherichia_coli_GCA_001054245.LargeContigs.fna	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	C:20.1%[S:19.6%,D:0.5%],F:5.7%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	50622	50622	0.004%	201
Escherichia_coli_KTE48_GCA_000352305.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	2000538	253606	0.778%	6
Escherichia_coli_DEC14C_GCA_000250455.LargeContigs.fna	enterobacterales_odb10	98.9	98.4	0.5	0.9	0.2	440	C:20.6%[S:20.1%,D:0.5%],F:5.7%,M:73.7%,n:194	C:97.6%[S:97.6%,D:0.0%],F:1.6%,M:0.8%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	208307	208307	0.000%	76
Escherichia_coli_GCA_001262795.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:4.6%,M:74.3%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	136140	136140	0.001%	108
Escherichia_coli_GCA_001269225.LargeContigs.fna	enterobacterales_odb10	99.6	99.1	0.5	0.2	0.2	440	C:21.1%[S:20.1%,D:1.0%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	176855	176855	0.000%	68
Escherichia_coli_GCA_001056815.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	159913	111741	0.013%	94
Escherichia_coli_GCA_001402805.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	182685	182676	0.001%	91
Escherichia_coli_GCA_000941995.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	951554	951553	0.000%	25
Escherichia_coli_GCA_001283585.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	210003	210003	0.000%	99
Escherichia_coli_KTE135_GCA_000352585.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	3609786	260683	1.536%	2
Escherichia_coli_GCA_001269185.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	283390	283390	0.000%	72
Escherichia_coli_C527_94_GCA_000446625.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.6%[S:21.1%,D:0.5%],F:5.2%,M:73.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	117582	117582	0.000%	238
Escherichia_coli_GCA_000798475.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.1%,D:1.0%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	136021	136021	0.000%	105
Escherichia_coli_GCA_000781755.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	185351	156456	0.049%	82
Escherichia_coli_C82_11_GCA_000446985.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	155936	155936	0.000%	488
Escherichia_coli_2_177_06_S4_C2_GCA_000703625.LargeContigs.fna	enterobacterales_odb10	100.0	99.1	0.9	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	114706	114706	0.000%	113
Escherichia_coli_GCA_000778315.LargeContigs.fna	enterobacterales_odb10	100.0	99.3	0.7	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	167353	103184	0.072%	72
Escherichia_coli_UMEA_3176_1_GCA_000460595.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.6%[S:21.1%,D:0.5%],F:4.6%,M:73.8%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	3151293	257354	0.866%	11
Escherichia_coli_GCA_001283725.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	97718	97718	0.000%	154
Escherichia_coli_GCA_000762385.LargeContigs.fna	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	198256	198256	0.000%	86
Escherichia_coli_3_3884_GCA_000215285.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.1%[S:19.6%,D:0.5%],F:6.2%,M:73.7%,n:194	C:99.2%[S:99.2%,D:0.0%],F:0.8%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	1794510	1794510	0.000%	13
Escherichia_coli_GCA_001268865.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	182094	182094	0.000%	76
Escherichia_coli_GCA_001191275.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	154526	154526	0.000%	108
Escherichia_coli_DEC14A_GCA_000250415.LargeContigs.fna	enterobacterales_odb10	98.7	98.2	0.5	0.9	0.4	440	C:21.6%[S:21.1%,D:0.5%],F:4.6%,M:73.8%,n:194	C:99.2%[S:99.2%,D:0.0%],F:0.8%,M:0.0%,n:124	C:3.9%[S:3.5%,D:0.4%],F:2.4%,M:93.7%,n:255	302146	302146	0.000%	46
Escherichia_coli_GCA_001262865.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.7%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	204839	204839	0.000%	52
Escherichia_coli_C343_08_GCA_000446425.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	90814	90814	0.000%	395
Escherichia_coli_P4_NR_GCA_000498275.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	157127	157127	0.000%	107
Escherichia_coli_UMEA_3805_1_GCA_000461695.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	782202	230950	0.403%	16
Escherichia_coli_IAI1_NC_011741.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	4700560	4700560	0.000%	1
Escherichia_coli_GCA_001285445.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	147669	147669	0.000%	97
Escherichia_coli_GCA_001191375.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:99.2%[S:99.2%,D:0.0%],F:0.8%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	93006	91559	0.001%	154
Escherichia_coli_GCA_000778745.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	144797	97319	0.074%	99
Escherichia_coli_GCA_001262775.LargeContigs.fna	enterobacterales_odb10	99.8	99.3	0.5	0.0	0.2	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	109656	109656	0.000%	178
Escherichia_coli_GCA_001191115.LargeContigs.fna	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	93114	93114	0.000%	174
Escherichia_coli_P0299483_1_GCA_000357465.LargeContigs.fna	enterobacterales_odb10	99.5	98.6	0.9	0.5	0.0	440	C:20.1%[S:19.6%,D:0.5%],F:5.7%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.7%,D:0.0%],F:1.6%,M:93.7%,n:255	189352	189352	0.000%	117
Escherichia_coli_NZ_CP009106.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.6%[S:21.1%,D:0.5%],F:4.6%,M:73.8%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	4884464	4884464	0.000%	2
Escherichia_coli_O91_H21_str__B2F1_GCA_000234255.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	119729	119729	0.000%	232
Escherichia_coli_GCA_001571665.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	177291	129017	0.045%	65
Escherichia_coli_GCA_001191205.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	143068	143068	0.000%	105
Escherichia_coli_GCA_000948625.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	134140	134140	0.000%	84
Escherichia_coli_GCA_000753315.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	166738	97286	0.024%	97
Escherichia_coli_DEC10E_GCA_000250075.LargeContigs.fna	enterobacterales_odb10	98.7	98.0	0.7	0.9	0.4	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	288578	288578	0.000%	47
Escherichia_coli_GCA_000798155.LargeContigs.fna	enterobacterales_odb10	100.0	99.3	0.7	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	135874	135874	0.000%	98
Escherichia_coli_GCA_001191345.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	139974	139974	0.000%	135
Escherichia_coli_GCA_001191055.LargeContigs.fna	enterobacterales_odb10	99.8	99.1	0.7	0.2	0.0	440	C:21.6%[S:21.1%,D:0.5%],F:5.2%,M:73.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	87786	87786	0.000%	197
Escherichia_coli_GCA_001012165.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	119883	119883	0.000%	123
Escherichia_coli_STEC_B2F1_GCA_000225025.LargeContigs.fna	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	469694	469694	0.000%	37
Escherichia_coli_GCA_001268225.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	213615	213615	0.000%	53
Escherichia_coli_GCA_000779175.LargeContigs.fna	enterobacterales_odb10	100.0	98.6	1.4	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	170706	112102	0.068%	88
Escherichia_coli_GCA_001286125.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	210338	210338	0.001%	82
Escherichia_coli_GCA_001191135.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	154141	154141	0.000%	117
Escherichia_coli_GCA_001419845.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	151169	151169	0.000%	105
Escherichia_coli_IS9_GCA_000689315.LargeContigs.fna	enterobacterales_odb10	97.1	96.4	0.7	2.3	0.6	440	C:21.1%[S:20.6%,D:0.5%],F:4.6%,M:74.3%,n:194	C:96.8%[S:96.8%,D:0.0%],F:2.4%,M:0.8%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	42365	42365	0.000%	367
Escherichia_coli_GCA_001012105.LargeContigs.fna	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.7%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	88395	88395	0.000%	181
Escherichia_coli_GCA_000782015.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	219534	99880	0.156%	94
Escherichia_coli_GCA_001269305.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	161315	161315	0.000%	133
Escherichia_coli_GCA_001266435.LargeContigs.fna	enterobacterales_odb10	100.0	98.4	1.6	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.3%[S:3.9%,D:0.4%],F:2.0%,M:93.7%,n:255	137079	137079	0.000%	111
Escherichia_coli_GCA_001283885.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	167731	167731	0.000%	122
Escherichia_coli_GCA_000781775.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	150302	99452	0.100%	98
Escherichia_coli_str__K_12_substr__MG1655.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:19.6%,D:1.0%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	4641652	4641652	0.000%	1
Escherichia_coli_NCCP15647_GCA_000259385.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:4.6%,M:74.3%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	133662	133662	0.000%	126
Escherichia_coli_GCA_001012005.LargeContigs.fna	enterobacterales_odb10	99.8	99.3	0.5	0.2	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	111225	111225	0.002%	163
Escherichia_coli_O91_H21_str__2009C_4646_GCA_000619065.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	119984	119984	0.310%	156
Escherichia_coli_GCA_001420165.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	146554	146554	0.000%	149
Escherichia_coli_GCA_001284185.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	283986	283986	0.000%	77
Escherichia_coli_GCA_000781435.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:20.6%[S:20.1%,D:0.5%],F:5.2%,M:74.2%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	220728	159795	0.053%	50
Escherichia_coli_HVH_147__4_5893887__GCA_000458195.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	3133280	266667	0.525%	3
Escherichia_coli_GCA_001268705.LargeContigs.fna	enterobacterales_odb10	100.0	99.5	0.5	0.0	0.0	440	C:21.1%[S:20.6%,D:0.5%],F:5.2%,M:73.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255	163210	163210	0.000%	85
